"id","image","resize_url","label","score","correct_label"
"4","http://storage.googleapis.com/gtpictures/personal_images_raw/buckwheat_flour_with_tomatotes_arugula_and_cheese.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_4.jpg","food","91.95808410644531","buck wheat flour with tomato arugula and cheese"
"4","http://storage.googleapis.com/gtpictures/personal_images_raw/buckwheat_flour_with_tomatotes_arugula_and_cheese.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_4.jpg","plant","91.95808410644531","buck wheat flour with tomato arugula and cheese"
"4","http://storage.googleapis.com/gtpictures/personal_images_raw/buckwheat_flour_with_tomatotes_arugula_and_cheese.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_4.jpg","produce","91.95808410644531","buck wheat flour with tomato arugula and cheese"
"4","http://storage.googleapis.com/gtpictures/personal_images_raw/buckwheat_flour_with_tomatotes_arugula_and_cheese.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_4.jpg","vegetable","91.95808410644531","buck wheat flour with tomato arugula and cheese"
"4","http://storage.googleapis.com/gtpictures/personal_images_raw/buckwheat_flour_with_tomatotes_arugula_and_cheese.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_4.jpg","steak","84.38646697998047","buck wheat flour with tomato arugula and cheese"
"4","http://storage.googleapis.com/gtpictures/personal_images_raw/buckwheat_flour_with_tomatotes_arugula_and_cheese.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_4.jpg","animal","77.20176696777344","buck wheat flour with tomato arugula and cheese"
"4","http://storage.googleapis.com/gtpictures/personal_images_raw/buckwheat_flour_with_tomatotes_arugula_and_cheese.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_4.jpg","fish","77.20176696777344","buck wheat flour with tomato arugula and cheese"
"4","http://storage.googleapis.com/gtpictures/personal_images_raw/buckwheat_flour_with_tomatotes_arugula_and_cheese.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_4.jpg","meal","63.08278274536133","buck wheat flour with tomato arugula and cheese"
"4","http://storage.googleapis.com/gtpictures/personal_images_raw/buckwheat_flour_with_tomatotes_arugula_and_cheese.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_4.jpg","meat loaf","61.9338264465332","buck wheat flour with tomato arugula and cheese"
"4","http://storage.googleapis.com/gtpictures/personal_images_raw/buckwheat_flour_with_tomatotes_arugula_and_cheese.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_4.jpg","leaf","60.98906326293945","buck wheat flour with tomato arugula and cheese"
"4","http://storage.googleapis.com/gtpictures/personal_images_raw/buckwheat_flour_with_tomatotes_arugula_and_cheese.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_4.jpg","glass","59.980159759521484","buck wheat flour with tomato arugula and cheese"
"4","http://storage.googleapis.com/gtpictures/personal_images_raw/buckwheat_flour_with_tomatotes_arugula_and_cheese.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_4.jpg","bottle","58.778316497802734","buck wheat flour with tomato arugula and cheese"
"4","http://storage.googleapis.com/gtpictures/personal_images_raw/buckwheat_flour_with_tomatotes_arugula_and_cheese.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_4.jpg","bowl","57.8422966003418","buck wheat flour with tomato arugula and cheese"
"4","http://storage.googleapis.com/gtpictures/personal_images_raw/buckwheat_flour_with_tomatotes_arugula_and_cheese.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_4.jpg","dish","54.002952575683594","buck wheat flour with tomato arugula and cheese"
"4","http://storage.googleapis.com/gtpictures/personal_images_raw/buckwheat_flour_with_tomatotes_arugula_and_cheese.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_4.jpg","plate","54.002952575683594","buck wheat flour with tomato arugula and cheese"
"4","http://storage.googleapis.com/gtpictures/personal_images_raw/buckwheat_flour_with_tomatotes_arugula_and_cheese.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_4.jpg","grass","52.183109283447266","buck wheat flour with tomato arugula and cheese"
"4","http://storage.googleapis.com/gtpictures/personal_images_raw/buckwheat_flour_with_tomatotes_arugula_and_cheese.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_4.jpg","fruit","51.80810546875","buck wheat flour with tomato arugula and cheese"
"5","http://storage.googleapis.com/gtpictures/personal_images_raw/carrot%20halwa.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_5.jpg","curry","78.86122131347656","carrot halwa"
"5","http://storage.googleapis.com/gtpictures/personal_images_raw/carrot%20halwa.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_5.jpg","food","78.86122131347656","carrot halwa"
"5","http://storage.googleapis.com/gtpictures/personal_images_raw/carrot%20halwa.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_5.jpg","dish","61.52998352050781","carrot halwa"
"5","http://storage.googleapis.com/gtpictures/personal_images_raw/carrot%20halwa.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_5.jpg","meal","61.52998352050781","carrot halwa"
"5","http://storage.googleapis.com/gtpictures/personal_images_raw/carrot%20halwa.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_5.jpg","plate","61.52998352050781","carrot halwa"
"5","http://storage.googleapis.com/gtpictures/personal_images_raw/carrot%20halwa.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_5.jpg","bread","51.99897384643555","carrot halwa"
"5","http://storage.googleapis.com/gtpictures/personal_images_raw/carrot%20halwa.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_5.jpg","cornbread","51.99897384643555","carrot halwa"
"6","http://storage.googleapis.com/gtpictures/personal_images_raw/cauliflower%20potato%20and%20peas%20curry.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_6.jpg","food","72.27081298828125","cauliflower potato and peas curry"
"6","http://storage.googleapis.com/gtpictures/personal_images_raw/cauliflower%20potato%20and%20peas%20curry.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_6.jpg","bread","70.80364227294922","cauliflower potato and peas curry"
"6","http://storage.googleapis.com/gtpictures/personal_images_raw/cauliflower%20potato%20and%20peas%20curry.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_6.jpg","cornbread","70.80364227294922","cauliflower potato and peas curry"
"6","http://storage.googleapis.com/gtpictures/personal_images_raw/cauliflower%20potato%20and%20peas%20curry.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_6.jpg","meal","54.102684020996094","cauliflower potato and peas curry"
"6","http://storage.googleapis.com/gtpictures/personal_images_raw/cauliflower%20potato%20and%20peas%20curry.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_6.jpg","bowl","52.19968032836914","cauliflower potato and peas curry"
"7","http://storage.googleapis.com/gtpictures/personal_images_raw/chicken%20black%20ramen.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_7.jpg","food","82.1778564453125","chicken black ramen"
"7","http://storage.googleapis.com/gtpictures/personal_images_raw/chicken%20black%20ramen.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_7.jpg","pasta","82.1778564453125","chicken black ramen"
"7","http://storage.googleapis.com/gtpictures/personal_images_raw/chicken%20black%20ramen.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_7.jpg","spaghetti","82.1778564453125","chicken black ramen"
"7","http://storage.googleapis.com/gtpictures/personal_images_raw/chicken%20black%20ramen.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_7.jpg","bowl","81.89497375488281","chicken black ramen"
"7","http://storage.googleapis.com/gtpictures/personal_images_raw/chicken%20black%20ramen.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_7.jpg","meal","71.77743530273438","chicken black ramen"
"7","http://storage.googleapis.com/gtpictures/personal_images_raw/chicken%20black%20ramen.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_7.jpg","dish","58.81657409667969","chicken black ramen"
"7","http://storage.googleapis.com/gtpictures/personal_images_raw/chicken%20black%20ramen.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_7.jpg","plate","58.81657409667969","chicken black ramen"
"8","http://storage.googleapis.com/gtpictures/personal_images_raw/chicken%20pita%20roll%20with%20salad.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_8.jpg","bowl","97.06175994873047","chicken pita roll with salad"
"8","http://storage.googleapis.com/gtpictures/personal_images_raw/chicken%20pita%20roll%20with%20salad.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_8.jpg","food","95.94367980957031","chicken pita roll with salad"
"8","http://storage.googleapis.com/gtpictures/personal_images_raw/chicken%20pita%20roll%20with%20salad.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_8.jpg","sandwich","95.94367980957031","chicken pita roll with salad"
"8","http://storage.googleapis.com/gtpictures/personal_images_raw/chicken%20pita%20roll%20with%20salad.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_8.jpg","meal","65.38189697265625","chicken pita roll with salad"
"8","http://storage.googleapis.com/gtpictures/personal_images_raw/chicken%20pita%20roll%20with%20salad.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_8.jpg","dinner","52.726280212402344","chicken pita roll with salad"
"8","http://storage.googleapis.com/gtpictures/personal_images_raw/chicken%20pita%20roll%20with%20salad.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_8.jpg","supper","52.726280212402344","chicken pita roll with salad"
"8","http://storage.googleapis.com/gtpictures/personal_images_raw/chicken%20pita%20roll%20with%20salad.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_8.jpg","lunch","51.1970329284668","chicken pita roll with salad"
"8","http://storage.googleapis.com/gtpictures/personal_images_raw/chicken%20pita%20roll%20with%20salad.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_8.jpg","meat loaf","50.592796325683594","chicken pita roll with salad"
"9","http://storage.googleapis.com/gtpictures/personal_images_raw/chocolate%20chip%20thick%20shake.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_9.jpg","beverage","86.32433319091797","chocolate chip thick shake"
"9","http://storage.googleapis.com/gtpictures/personal_images_raw/chocolate%20chip%20thick%20shake.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_9.jpg","drink","86.32433319091797","chocolate chip thick shake"
"9","http://storage.googleapis.com/gtpictures/personal_images_raw/chocolate%20chip%20thick%20shake.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_9.jpg","cream","62.278289794921875","chocolate chip thick shake"
"9","http://storage.googleapis.com/gtpictures/personal_images_raw/chocolate%20chip%20thick%20shake.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_9.jpg","creme","62.278289794921875","chocolate chip thick shake"
"9","http://storage.googleapis.com/gtpictures/personal_images_raw/chocolate%20chip%20thick%20shake.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_9.jpg","dessert","62.278289794921875","chocolate chip thick shake"
"9","http://storage.googleapis.com/gtpictures/personal_images_raw/chocolate%20chip%20thick%20shake.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_9.jpg","food","62.278289794921875","chocolate chip thick shake"
"9","http://storage.googleapis.com/gtpictures/personal_images_raw/chocolate%20chip%20thick%20shake.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_9.jpg","cup","58.77227783203125","chocolate chip thick shake"
"9","http://storage.googleapis.com/gtpictures/personal_images_raw/chocolate%20chip%20thick%20shake.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_9.jpg","juice","56.717491149902344","chocolate chip thick shake"
"10","http://storage.googleapis.com/gtpictures/personal_images_raw/chocolate%20monster%20shake.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_10.jpg","flora","98.72881317138672","chocolate monster shake"
"10","http://storage.googleapis.com/gtpictures/personal_images_raw/chocolate%20monster%20shake.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_10.jpg","jar","98.72881317138672","chocolate monster shake"
"10","http://storage.googleapis.com/gtpictures/personal_images_raw/chocolate%20monster%20shake.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_10.jpg","plant","98.72881317138672","chocolate monster shake"
"10","http://storage.googleapis.com/gtpictures/personal_images_raw/chocolate%20monster%20shake.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_10.jpg","potted plant","98.72881317138672","chocolate monster shake"
"10","http://storage.googleapis.com/gtpictures/personal_images_raw/chocolate%20monster%20shake.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_10.jpg","pottery","98.72881317138672","chocolate monster shake"
"10","http://storage.googleapis.com/gtpictures/personal_images_raw/chocolate%20monster%20shake.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_10.jpg","vase","98.72881317138672","chocolate monster shake"
"10","http://storage.googleapis.com/gtpictures/personal_images_raw/chocolate%20monster%20shake.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_10.jpg","cake","96.84357452392578","chocolate monster shake"
"10","http://storage.googleapis.com/gtpictures/personal_images_raw/chocolate%20monster%20shake.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_10.jpg","dessert","96.84357452392578","chocolate monster shake"
"10","http://storage.googleapis.com/gtpictures/personal_images_raw/chocolate%20monster%20shake.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_10.jpg","food","96.84357452392578","chocolate monster shake"
"10","http://storage.googleapis.com/gtpictures/personal_images_raw/chocolate%20monster%20shake.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_10.jpg","cream","96.58706665039062","chocolate monster shake"
"10","http://storage.googleapis.com/gtpictures/personal_images_raw/chocolate%20monster%20shake.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_10.jpg","creme","96.58706665039062","chocolate monster shake"
"10","http://storage.googleapis.com/gtpictures/personal_images_raw/chocolate%20monster%20shake.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_10.jpg","cup","71.8456039428711","chocolate monster shake"
"10","http://storage.googleapis.com/gtpictures/personal_images_raw/chocolate%20monster%20shake.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_10.jpg","deli","50.825340270996094","chocolate monster shake"
"10","http://storage.googleapis.com/gtpictures/personal_images_raw/chocolate%20monster%20shake.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_10.jpg","shop","50.825340270996094","chocolate monster shake"
"10","http://storage.googleapis.com/gtpictures/personal_images_raw/chocolate%20monster%20shake.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_10.jpg","grocery store","50.71567916870117","chocolate monster shake"
"11","http://storage.googleapis.com/gtpictures/personal_images_raw/dosa%20and%20potato%20peas%20cauliflower%20curry.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_11.jpg","curry","72.29369354248047","dosa and potato peas cauliflower curry"
"11","http://storage.googleapis.com/gtpictures/personal_images_raw/dosa%20and%20potato%20peas%20cauliflower%20curry.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_11.jpg","food","72.29369354248047","dosa and potato peas cauliflower curry"
"11","http://storage.googleapis.com/gtpictures/personal_images_raw/dosa%20and%20potato%20peas%20cauliflower%20curry.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_11.jpg","dish","58.94532012939453","dosa and potato peas cauliflower curry"
"11","http://storage.googleapis.com/gtpictures/personal_images_raw/dosa%20and%20potato%20peas%20cauliflower%20curry.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_11.jpg","meal","58.94532012939453","dosa and potato peas cauliflower curry"
"11","http://storage.googleapis.com/gtpictures/personal_images_raw/dosa%20and%20potato%20peas%20cauliflower%20curry.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_11.jpg","plate","58.94532012939453","dosa and potato peas cauliflower curry"
"11","http://storage.googleapis.com/gtpictures/personal_images_raw/dosa%20and%20potato%20peas%20cauliflower%20curry.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_11.jpg","bowl","58.040653228759766","dosa and potato peas cauliflower curry"
"12","http://storage.googleapis.com/gtpictures/personal_images_raw/eggs_and_pancake.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_12.jpg","food","68.1229248046875","eggs and pancake"
"12","http://storage.googleapis.com/gtpictures/personal_images_raw/eggs_and_pancake.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_12.jpg","meal","59.53527069091797","eggs and pancake"
"13","http://storage.googleapis.com/gtpictures/personal_images_raw/filter%20coffee.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_13.jpg","food","54.0789794921875","filter coffee"
"13","http://storage.googleapis.com/gtpictures/personal_images_raw/filter%20coffee.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_13.jpg","beverage","50.806297302246094","filter coffee"
"13","http://storage.googleapis.com/gtpictures/personal_images_raw/filter%20coffee.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_13.jpg","drink","50.806297302246094","filter coffee"
"14","http://storage.googleapis.com/gtpictures/personal_images_raw/French%20toast.jpeg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_14.jpg","bowl","65.6978988647461","french toast"
"14","http://storage.googleapis.com/gtpictures/personal_images_raw/French%20toast.jpeg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_14.jpg","food","63.066246032714844","french toast"
"14","http://storage.googleapis.com/gtpictures/personal_images_raw/French%20toast.jpeg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_14.jpg","seafood","63.066246032714844","french toast"
"14","http://storage.googleapis.com/gtpictures/personal_images_raw/French%20toast.jpeg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_14.jpg","bbq","57.51124572753906","french toast"
"14","http://storage.googleapis.com/gtpictures/personal_images_raw/French%20toast.jpeg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_14.jpg","ribs","55.32196807861328","french toast"
"14","http://storage.googleapis.com/gtpictures/personal_images_raw/French%20toast.jpeg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_14.jpg","meal","51.13418197631836","french toast"
"15","http://storage.googleapis.com/gtpictures/personal_images_raw/fried%20white%20shrimp%20on%20rice.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_15.jpg","food","81.25003051757812","fried white shrimp on rice"
"15","http://storage.googleapis.com/gtpictures/personal_images_raw/fried%20white%20shrimp%20on%20rice.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_15.jpg","meal","69.90634155273438","fried white shrimp on rice"
"16","http://storage.googleapis.com/gtpictures/personal_images_raw/gnocchi.JPG","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_16.jpg","food","61.27720642089844","gnocchi"
"16","http://storage.googleapis.com/gtpictures/personal_images_raw/gnocchi.JPG","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_16.jpg","flora","54.78565216064453","gnocchi"
"16","http://storage.googleapis.com/gtpictures/personal_images_raw/gnocchi.JPG","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_16.jpg","fruit","54.78565216064453","gnocchi"
"16","http://storage.googleapis.com/gtpictures/personal_images_raw/gnocchi.JPG","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_16.jpg","grapes","54.78565216064453","gnocchi"
"16","http://storage.googleapis.com/gtpictures/personal_images_raw/gnocchi.JPG","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_16.jpg","plant","54.78565216064453","gnocchi"
"16","http://storage.googleapis.com/gtpictures/personal_images_raw/gnocchi.JPG","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_16.jpg","produce","54.78565216064453","gnocchi"
"16","http://storage.googleapis.com/gtpictures/personal_images_raw/gnocchi.JPG","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_16.jpg","meal","50.60687255859375","gnocchi"
"17","http://storage.googleapis.com/gtpictures/personal_images_raw/gujarati%20kadi.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_17.jpg","pot","74.45823669433594","gujarati kadi"
"17","http://storage.googleapis.com/gtpictures/personal_images_raw/gujarati%20kadi.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_17.jpg","food","52.71067810058594","gujarati kadi"
"18","http://storage.googleapis.com/gtpictures/personal_images_raw/gulab%20jamun.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_18.jpg","dessert","70.62823486328125","gulab jamun"
"18","http://storage.googleapis.com/gtpictures/personal_images_raw/gulab%20jamun.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_18.jpg","food","70.62823486328125","gulab jamun"
"18","http://storage.googleapis.com/gtpictures/personal_images_raw/gulab%20jamun.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_18.jpg","cream","63.42394256591797","gulab jamun"
"18","http://storage.googleapis.com/gtpictures/personal_images_raw/gulab%20jamun.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_18.jpg","creme","63.42394256591797","gulab jamun"
"18","http://storage.googleapis.com/gtpictures/personal_images_raw/gulab%20jamun.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_18.jpg","bowl","62.81949996948242","gulab jamun"
"18","http://storage.googleapis.com/gtpictures/personal_images_raw/gulab%20jamun.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_18.jpg","carrot","60.63177490234375","gulab jamun"
"18","http://storage.googleapis.com/gtpictures/personal_images_raw/gulab%20jamun.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_18.jpg","flora","60.63177490234375","gulab jamun"
"18","http://storage.googleapis.com/gtpictures/personal_images_raw/gulab%20jamun.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_18.jpg","plant","60.63177490234375","gulab jamun"
"18","http://storage.googleapis.com/gtpictures/personal_images_raw/gulab%20jamun.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_18.jpg","produce","60.63177490234375","gulab jamun"
"18","http://storage.googleapis.com/gtpictures/personal_images_raw/gulab%20jamun.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_18.jpg","vegetable","60.63177490234375","gulab jamun"
"18","http://storage.googleapis.com/gtpictures/personal_images_raw/gulab%20jamun.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_18.jpg","jar","52.642189025878906","gulab jamun"
"18","http://storage.googleapis.com/gtpictures/personal_images_raw/gulab%20jamun.jpg","https://s3.amazonaws.com/zeta-metrics-images/aws_rekognition_image_food_18.jpg","pottery","52.642189025878906","gulab jamun"
